place,address,Latitude,Longitude
절물오름,제주특별자치도 제주시 봉개동 산 78-1,33.4393726,126.6284479
오드싱오름,제주특별자치도 제주시 오등동 1554,33.471431,126.5216101
알오름,제주특별자치도 제주시 구좌읍 종달리 산 13-1,33.4880673,126.8804954
수산한못,제주특별자치도 서귀포시 성산읍 수산리 3990,33.4288322,126.8432339
돔베낭골,제주특별자치도 서귀포시 호근동,33.2613388,126.5332641
절물자연휴양림 장생의숲길,제주특별자치도 제주시 봉개동 산 78-1,33.4393726,126.6284479
제주 종달리전망대,제주특별자치도 제주시 구좌읍 해맞이해안로 2196,33.5291668,126.8538817
영락리 방파제,제주특별자치도 서귀포시 대정읍 무릉리 3783-3,33.270264,126.2004199
과물노천탕,제주특별자치도 제주시 애월읍 곽지리 1566,33.4499354,126.3041839
제주올레19코스 공식안내소,제주특별자치도 제주시 조천읍 조천북6길 44,33.5344076,126.6342455
거린사슴 전망대,제주특별자치도 서귀포시 1100로 823,33.3073168,126.4548441
성산일출봉 인증센터,제주특별자치도 서귀포시 성산읍 오조리 2-3,33.4685956,126.9242488
다락쉼터 인증센터,제주특별자치도 제주시 애월읍 고내리 462,33.4699842,126.3403826
법환바당 인증센터,제주특별자치도 서귀포시 막숙포로 61,33.2357749,126.5151584
황우치해변,제주특별자치도 서귀포시 안덕면 사계리 79-4,33.2390556,126.3170618
대수산봉,제주특별자치도 서귀포시 성산읍 고성리 2039-1,33.4382802,126.9036728
황우지해안열두굴,제주특별자치도 서귀포시 서홍동 764-1,33.2419727,126.5507892
라온쥬,제주특별자치도 제주시 한림읍 월림리 2365 더마파크 내,33.3542436,126.243167
잃어버린마을곤을동,제주특별자치도 제주시 화북일동 4440,33.5217207,126.5571865
광치기중간,제주특별자치도 서귀포시 성산읍 고성리,33.4445754,126.9095025
삼매봉,제주특별자치도 서귀포시 서홍동 819,33.2439423,126.5463564
복자 김기량 순교현양비,제주특별자치도 제주시 조천읍 일주동로 1216,33.5393114,126.6638893
왕이메,제주특별자치도 서귀포시 안덕면 광평리 산 79,33.340233,126.374785
원당봉,제주특별자치도 제주시 조천읍 신촌리 산 1,33.5256504,126.6006948
아라고나이트 고온천,제주특별자치도 서귀포시 안덕면 산록남로762번길 71 디아넥스 1층,33.3057651,126.3888509
송악산 진지동굴,제주특별자치도 서귀포시 대정읍 상모리,33.2218976,126.2741296
식산봉,제주특별자치도 서귀포시 성산읍 오조리 313,33.4656758,126.9196473
송악산 인증센터,제주특별자치도 서귀포시 대정읍 상모리 157-2,33.2067186,126.2895952
세미양오름,제주특별자치도 제주시 아라일동 산 24-2 일대,33.4398125,126.5619905
서건도,제주특별자치도 서귀포시 강정동 산 1,33.23033,126.4984729
보목해안도로,제주특별자치도 서귀포시 보목동,33.2460103,126.6009132
